f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,label
17.208,17.382,16.782,16.141,19.285,18.465,17.604,18.022,15.886,18.015,17.714,18.096,15.835,17.096,17.583,17.27,17.514,17.497,16.598,16.064,1
18.087,18.429,17.833,16.88,20.127,19.124,18.589,19.323,17.565,19.008,19.116,19.839,17.578,17.461,18.996,17.932,18.573,18.789,18.044,17.638,0
17.561,17.961,17.031,16.658,19.864,19.121,17.928,18.187,16.061,18.226,18.497,18.876,16.851,17.37,18.149,17.187,17.828,18.286,17.49,16.45,0
15.066,15.489,15.098,14.491,17.013,16.099,15.431,15.951,14.239,15.821,16.119,16.57,14.387,14.541,15.751,14.767,15.287,15.363,15.206,14.481,1
13.357,13.835,13.474,12.848,15.113,14.493,14.069,14.401,12.934,14.369,14.276,14.519,12.808,13.256,14.035,13.539,13.928,13.672,13.518,12.763,0
12.372,12.748,12.386,11.919,14.016,13.321,12.885,13.102,11.758,13.097,13.272,13.427,11.826,12.235,13.05,12.329,12.746,12.652,12.428,11.849,0
17.341,17.691,17.185,16.606,19.307,18.609,17.766,18.278,17.168,18.305,18.475,18.453,15.916,17.11,18.191,17.352,18.355,16.96,17.024,16.826,1
17.085,17.341,17.159,16.715,19.25,18.771,17.554,17.966,16.583,18.186,18.11,18.266,15.894,17.349,17.864,17.383,17.926,17.331,16.757,16.104,1
15.005,15.377,14.973,14.195,17.089,16.175,15.445,16.131,14.602,16.128,16.026,16.028,14.226,14.735,15.686,15.063,15.485,15.421,15.036,14.396,0
18.21,18.571,17.713,17.605,20.273,19.693,18.485,18.828,16.873,18.979,19.215,19.697,17.279,18.019,18.728,17.719,18.493,18.382,18.078,17.175,0
15.94,16.406,15.705,15.461,17.827,16.696,16.257,16.48,15.114,16.743,16.929,17.317,15.402,15.488,16.771,15.381,16.347,16.38,15.983,15.238,0
19.648,20.143,19.165,19.115,21.767,20.782,19.879,20.036,17.864,20.371,20.375,20.616,19.043,18.924,20.202,18.733,19.947,19.738,19.858,18.97,1
14.858,15.296,14.673,14.265,16.654,15.905,15.332,15.967,14.661,15.648,15.887,16.159,14.054,14.715,15.832,15.234,15.4,15.318,14.712,14.209,0
20.637,20.934,20.301,20.114,24.019,22.423,21.462,22.171,20.012,21.533,22.246,22.623,19.754,20.861,22.11,20.782,21.495,21.894,20.269,20.223,0
19.475,19.685,19.254,18.637,21.836,20.367,19.71,20.29,19.127,20.227,20.708,20.89,18.084,19.005,20.33,19.321,20.419,19.432,19.201,18.788,0
17.469,17.894,17.998,16.728,19.762,18.624,18.473,18.319,17.195,18.265,18.883,19.033,16.866,16.927,18.557,17.344,18.335,17.668,17.651,16.958,0
16.846,17.336,16.562,16.028,18.684,17.845,17.364,17.809,17.066,17.764,18.108,18.028,15.698,16.495,17.946,17.237,17.682,16.903,16.445,16.26,0
17.232,17.829,16.52,16.637,19.62,19.26,18.246,18.008,16.78,18.028,18.31,18.325,16.301,17.647,18.19,17.089,17.831,17.159,17.107,16.667,1
17.148,17.91,17.372,16.54,18.999,18.721,17.867,18.798,17.224,18.626,18.369,18.59,16.105,16.795,18.256,17.53,18.151,17.367,17.152,16.927,0
15.912,16.231,16.213,14.909,18.027,16.959,16.299,16.984,15.292,16.824,16.953,17.697,15.333,15.442,16.698,15.636,16.435,16.233,16.052,15.52,0
14.869,15.253,15.073,13.919,17.111,16.116,15.421,15.923,13.908,16.206,16.13,16.074,14.298,14.527,15.718,14.808,15.25,15.639,15.137,14.358,1
15.962,16.35,15.858,15.112,18.211,17.173,16.4,16.657,15.485,17.069,16.99,17.399,15.652,15.659,16.878,15.692,16.51,16.646,16.375,15.516,1
16.813,17.033,17.047,16.473,19.317,18.059,17.718,17.917,16.193,17.86,18.26,17.856,15.854,16.772,17.643,16.781,17.599,17.204,16.678,16.099,0
16.796,17.209,16.525,16.278,18.97,18.117,17.329,17.605,16.478,17.375,18.057,17.873,15.469,16.751,17.844,16.909,17.549,16.745,16.546,16.341,0
16.598,17.253,17.032,16.292,18.594,17.916,17.092,17.78,16.352,17.357,17.913,18.5,16.024,16.135,17.926,16.335,17.232,16.666,16.858,16.781,1
17.533,17.861,17.427,16.411,19.725,19.042,18.074,18.536,16.406,18.859,18.182,18.83,16.342,17.691,18.103,17.637,18.121,17.761,17.307,16.471,1
16.774,17.077,17.3,15.925,19.039,17.747,17.192,17.735,16.482,17.887,18.351,18.181,15.708,16.151,17.977,16.575,17.424,16.78,16.982,16.336,0
19.754,20.274,19.863,18.671,21.91,21.288,20.64,21.252,19.676,21.327,21.392,21.54,18.56,19.263,21.18,19.539,20.425,19.791,19.705,19.599,0
16.257,16.364,15.521,15.194,18.415,17.356,16.271,16.719,14.731,16.713,16.471,16.827,15.265,16.218,16.574,16.162,16.128,16.461,15.68,15.22,1
17.679,18.136,17.633,17.096,20.08,19.298,18.63,18.532,17.588,18.666,19.441,18.855,16.453,17.624,18.855,17.382,18.575,17.295,17.896,17.188,1
14.71,15.231,15.09,14.17,16.524,15.886,15.157,15.921,14.137,15.272,15.774,16.265,13.794,14.423,15.651,14.782,14.968,14.468,14.842,14.599,0
14.801,15.265,15.192,14.03,16.687,16.173,15.278,15.997,14.249,15.888,15.83,16.229,13.904,14.533,15.646,14.788,15.33,14.778,14.918,14.488,0
14.982,15.292,15.019,14.536,17.033,16.353,15.544,15.809,14.376,15.842,15.777,16.222,14.203,15.317,15.774,15.171,15.646,15.254,14.841,14.194,1
15.832,16.229,15.518,15.215,17.833,17.365,16.479,16.973,15.647,16.942,16.577,17.156,15.106,15.934,16.671,16.049,17.013,16.315,15.358,15.144,1
16.73,17.313,16.716,15.79,18.698,18.128,17.019,18.173,16.459,17.917,18.077,18.215,15.509,16.472,17.869,16.897,17.084,16.652,16.759,16.281,0
16.944,17.65,17.317,16.909,19.578,18.148,17.965,17.854,16.405,18.25,18.324,18.268,16.458,17.034,18.128,17.446,17.808,17.849,17.343,16.523,0
16.348,17.086,16.147,15.881,18.571,17.561,16.913,17.213,15.611,17.278,17.505,17.506,15.818,16.278,17.156,16.776,16.64,17.145,16.746,15.536,0
18.34,18.928,18.724,17.522,21.306,19.66,19.004,19.443,17.378,19.512,19.509,19.74,17.876,18.701,19.423,18.759,18.674,19.314,18.8,17.836,0
19.767,20.135,19.484,19.337,22.161,21.133,20.425,20.413,18.446,20.409,20.645,21.245,18.708,19.401,20.366,19.547,20.275,20.021,19.657,18.643,0
17.032,17.59,17.017,16.54,19.375,17.895,17.333,17.899,15.627,17.798,18.382,18.369,16.355,16.781,17.851,17.287,17.184,17.969,17.346,15.822,0
18.275,18.815,18.411,17.379,21.015,19.855,19.122,19.741,17.393,19.805,19.541,19.891,17.39,18.757,19.378,18.908,19.154,18.957,18.426,17.495,1
16.002,16.344,16.161,15.138,17.605,16.744,16.476,17.364,15.694,17.251,17.385,17.125,14.704,15.434,16.668,16.218,16.667,15.616,15.992,15.609,1
17.427,18.051,17.139,16.87,20.025,19.016,18.116,18.593,16.276,18.279,18.456,18.758,16.543,17.6,18.103,17.629,17.983,18.404,17.223,16.265,1
19.293,19.584,18.827,18.698,21.763,20.886,19.55,20.377,19.31,19.965,20.484,20.509,17.97,19.298,20.683,19.441,20.295,19.347,18.663,18.684,1
18.378,18.672,18.293,17.57,20.505,19.697,18.802,19.732,18.102,19.514,19.621,19.915,17.502,17.977,19.403,18.209,19.428,18.658,17.948,18.154,1
13.86,14.177,14.0,13.05,15.673,14.965,14.15,14.824,13.197,14.735,14.996,15.101,12.899,13.574,14.699,13.799,14.06,13.908,13.962,13.449,0
15.489,15.688,15.388,14.769,17.913,16.521,15.785,16.206,14.327,16.256,16.427,16.562,14.698,15.55,16.411,15.832,15.721,16.227,15.448,14.784,0
18.893,19.362,18.714,17.83,21.519,20.661,19.55,20.127,17.812,20.317,19.699,20.325,17.89,19.473,19.745,19.239,19.545,19.136,18.805,17.971,1
15.939,16.203,15.584,15.361,18.066,17.415,16.412,16.567,14.757,16.666,16.539,16.905,15.02,16.227,16.671,15.938,16.36,16.107,15.689,15.268,1
16.031,16.396,15.503,15.143,17.809,17.041,16.437,16.634,15.386,16.859,16.744,17.453,15.292,15.562,16.789,15.733,16.524,16.26,15.807,15.308,0
20.139,20.148,20.001,18.879,22.316,21.14,20.193,20.831,18.711,20.717,21.03,21.829,19.105,19.18,21.189,19.374,20.25,20.215,19.787,19.314,0
17.028,17.622,17.071,16.673,19.221,18.636,18.116,18.036,17.241,18.068,19.156,18.325,15.82,16.843,18.615,17.089,17.904,16.822,17.323,16.787,0
17.913,18.249,17.702,16.868,20.782,19.628,18.389,18.762,16.44,18.868,18.876,19.28,16.901,18.575,18.989,18.104,18.036,18.485,17.875,17.145,1
13.815,14.253,13.9,13.358,15.846,14.96,14.607,14.966,13.295,14.521,14.896,15.148,13.379,13.62,14.749,13.995,14.35,14.183,13.866,13.524,0
17.955,18.42,18.018,17.748,20.022,19.414,19.006,19.012,16.937,18.875,19.222,19.491,16.481,18.357,18.762,18.142,18.591,18.174,17.746,16.637,1
19.573,20.355,19.868,18.683,21.912,21.417,20.02,21.191,19.56,21.127,21.23,21.57,18.815,19.081,21.216,19.374,20.387,19.747,19.736,19.719,0
16.916,17.315,17.124,16.014,19.221,18.237,17.646,18.15,16.018,18.347,18.024,18.397,15.841,16.975,17.736,17.306,17.73,17.583,16.929,15.96,0
14.072,14.255,13.753,13.728,16.08,15.329,14.506,14.707,13.221,14.576,14.734,15.076,13.313,14.083,14.651,14.233,14.641,14.559,13.7,13.243,1
18.299,18.725,17.637,17.909,20.715,20.08,19.122,19.147,17.707,19.044,19.571,19.601,17.133,18.721,19.227,18.054,18.632,18.235,18.135,17.458,1
14.204,14.723,14.376,13.768,15.983,15.408,14.717,15.158,13.846,14.837,15.093,15.745,13.646,14.005,15.261,14.272,14.727,14.388,14.107,14.055,0
17.305,17.789,17.181,16.83,19.401,18.867,17.983,18.739,17.113,18.203,18.159,18.762,16.375,17.368,18.284,17.709,18.452,17.681,16.706,16.791,0
14.689,15.192,14.695,14.318,16.7,16.069,15.726,15.538,14.503,15.463,16.294,15.71,13.854,14.537,15.968,14.668,15.462,14.9,14.696,14.444,0
18.569,19.284,18.564,18.033,20.859,20.637,19.779,20.037,18.582,19.598,20.028,19.995,17.22,18.631,19.794,18.818,20.018,18.363,18.318,18.52,1
16.787,17.284,17.226,16.121,18.883,17.908,17.093,17.86,15.918,17.923,18.315,18.33,16.318,16.192,17.758,16.277,17.271,17.179,17.37,16.388,1
15.176,15.804,15.28,14.649,17.009,16.594,15.82,16.612,15.17,16.339,16.375,16.73,14.457,15.004,16.317,15.471,15.835,15.284,15.309,14.988,0
17.736,18.242,17.403,17.046,19.947,19.166,18.383,18.937,17.589,18.26,19.232,18.927,16.281,17.675,18.93,18.078,18.398,17.561,17.441,17.429,0
15.372,15.879,15.395,14.784,17.156,16.618,15.954,16.459,14.937,16.242,16.418,16.942,14.757,15.016,16.261,15.259,16.042,15.899,15.515,15.054,0
18.04,18.618,18.012,17.381,20.378,19.729,18.592,19.168,17.29,19.287,19.114,19.458,16.824,18.251,18.834,18.468,18.857,18.269,17.847,17.147,1
16.969,17.802,16.853,16.738,19.334,19.364,18.384,18.576,16.884,18.088,18.243,18.514,16.218,17.325,18.346,17.342,18.422,17.477,16.754,16.978,1
19.439,20.025,19.151,19.199,21.718,20.975,20.119,20.629,18.403,20.342,20.698,20.999,18.568,19.275,20.08,19.235,20.084,19.753,19.376,18.424,0
17.965,18.204,17.351,17.519,20.47,19.254,18.55,18.733,17.471,18.65,18.915,19.019,16.944,18.222,18.714,18.069,18.874,18.322,17.428,17.016,1
15.571,15.833,15.353,14.824,17.728,17.11,16.144,16.549,15.278,16.596,16.291,16.66,14.636,15.588,16.241,15.847,16.33,16.122,15.235,14.737,0
15.501,15.848,15.583,14.797,17.489,16.422,16.03,16.241,14.666,16.279,16.465,17.012,15.048,14.954,16.21,14.959,15.922,15.906,15.656,15.107,0
18.564,19.238,18.054,18.044,21.425,20.942,19.605,19.739,18.386,19.264,19.88,19.969,17.307,19.102,19.931,18.87,19.775,18.862,18.415,18.17,1
18.404,18.82,18.222,17.673,20.951,20.119,19.088,19.501,17.613,19.556,19.165,19.766,17.375,18.988,19.303,18.938,19.152,18.791,18.241,17.422,1
18.049,18.23,17.805,17.539,20.302,19.436,18.52,19.045,17.087,18.849,18.618,19.312,16.639,18.516,18.616,18.235,18.97,18.23,17.343,16.913,1
17.42,18.073,17.566,17.016,19.68,19.063,18.223,18.578,16.606,19.059,18.904,19.072,16.813,17.725,18.031,17.316,18.162,17.987,17.565,16.395,0
17.388,17.679,16.823,16.878,19.795,18.835,18.042,18.172,16.993,18.227,18.338,18.502,16.511,17.649,18.15,17.357,18.372,17.623,16.981,16.583,1
15.806,16.248,15.773,15.4,18.07,17.08,16.558,17.016,15.196,16.691,16.917,17.128,14.999,16.148,16.738,16.232,16.61,16.322,15.673,15.189,1
15.627,15.823,15.685,14.657,17.443,16.585,15.852,16.354,14.778,16.613,16.521,16.91,14.812,15.105,16.189,15.395,16.064,15.718,15.732,14.975,0
15.556,15.779,15.108,14.944,17.721,16.694,15.753,15.986,14.266,16.087,15.985,16.368,14.759,15.785,16.203,15.644,15.632,15.821,15.328,14.686,0
19.233,19.778,19.323,18.55,21.689,21.067,20.088,20.345,19.005,20.021,20.37,20.843,18.271,18.946,20.446,18.973,20.362,18.912,19.14,19.168,0
14.814,15.261,15.15,13.94,17.038,15.967,15.225,15.922,13.998,16.106,16.195,16.089,14.102,14.556,15.689,14.632,15.167,15.278,15.146,14.337,1
15.529,15.727,15.362,14.977,17.556,16.658,15.96,16.502,14.867,16.353,16.127,16.69,14.569,15.587,16.018,15.692,16.45,15.961,15.048,14.538,1
15.821,16.058,15.994,15.277,17.713,16.734,16.348,16.64,15.448,16.566,17.251,17.013,14.735,15.361,16.926,15.708,16.416,15.627,15.588,15.49,0
21.415,22.107,20.815,20.664,24.365,23.419,22.232,22.884,19.858,22.532,22.513,22.595,19.904,21.791,22.205,21.937,22.054,21.899,21.04,20.364,0
16.748,16.887,16.315,15.564,18.624,17.541,16.92,17.073,15.035,17.563,17.606,17.888,15.931,16.26,17.376,16.435,16.712,17.205,16.757,15.682,0
17.44,17.691,17.069,16.901,19.399,18.162,17.515,17.692,16.052,18.139,18.645,18.853,16.869,16.861,18.054,16.656,17.451,17.814,17.415,16.316,0
14.812,15.229,15.092,14.515,16.824,15.876,15.539,15.879,14.206,15.79,16.024,16.25,13.893,14.99,15.731,15.125,15.585,15.301,14.838,14.104,0
15.213,15.782,15.564,14.956,17.142,16.383,15.675,16.187,14.702,16.18,16.625,16.634,14.509,14.777,16.237,14.802,15.708,15.248,15.775,15.071,0
15.837,16.346,16.232,15.641,17.589,16.892,16.491,16.895,15.889,16.819,17.239,16.984,14.78,15.481,16.93,16.084,16.588,15.612,15.987,15.6,0
17.068,17.429,16.854,15.955,19.763,18.651,17.624,17.855,15.748,18.25,17.947,18.208,16.416,17.185,17.861,16.975,17.257,17.759,17.004,16.296,1
17.931,18.701,17.377,17.797,19.977,19.558,18.416,18.826,16.645,18.583,19.002,19.433,17.217,18.088,18.35,17.753,18.074,18.372,17.818,16.517,0
18.094,18.58,18.08,17.686,20.408,19.823,18.854,19.452,17.983,19.152,19.947,19.479,16.795,18.011,19.493,17.972,18.788,17.792,18.237,17.766,0
17.223,17.507,16.815,16.294,19.582,18.651,17.501,17.879,16.151,17.676,18.118,18.219,16.135,17.378,18.046,17.255,17.355,17.722,16.998,16.095,0
16.625,17.196,16.7,16.117,18.715,18.192,17.317,18.127,16.579,17.736,18.097,18.194,15.709,16.429,17.895,16.89,17.418,16.593,16.555,16.314,0
15.465,16.037,15.431,14.954,17.732,16.506,15.744,16.348,14.361,16.255,16.562,16.719,14.994,15.26,16.145,15.479,15.882,16.231,15.508,14.54,0
16.418,16.568,16.175,15.712,18.972,17.856,16.8,17.245,15.249,17.246,17.289,17.52,15.58,16.671,17.351,16.605,17.001,17.02,16.188,15.893,1
18.831,19.18,18.313,18.367,21.499,20.545,19.459,19.772,18.419,19.831,19.916,20.04,17.332,19.172,19.9,19.117,19.945,19.139,18.241,18.112,1
16.324,16.772,16.968,15.791,18.594,17.645,16.887,17.4,15.68,17.609,17.916,17.881,15.857,15.667,17.356,15.654,16.983,16.772,17.088,16.31,0
19.288,19.628,18.919,18.888,21.741,20.697,19.468,20.093,19.074,20.225,20.508,20.461,17.711,19.396,20.635,19.494,20.05,19.527,18.707,18.811,1
19.437,19.867,19.214,18.584,21.928,20.922,20.17,20.794,18.523,20.69,20.325,20.685,18.242,19.855,20.3,20.137,20.221,19.61,19.128,18.542,1
18.517,19.534,18.404,17.873,21.555,20.75,20.178,19.813,17.603,20.032,20.008,20.132,17.846,19.035,19.525,18.942,19.282,19.294,19.051,17.611,0
16.704,17.476,16.348,16.576,19.066,18.924,18.041,17.736,15.53,17.512,17.954,18.38,15.706,17.453,17.668,16.788,17.05,17.312,16.741,15.726,1
16.706,17.268,16.357,16.191,18.899,18.359,17.918,18.011,16.385,18.094,18.095,18.583,16.163,16.653,17.853,16.581,17.544,17.579,16.692,16.1,0
15.937,16.535,15.869,15.308,18.211,17.203,16.342,16.885,14.766,16.878,16.904,17.013,15.38,15.879,16.633,15.901,16.14,16.518,16.195,15.021,1
18.531,19.174,18.716,18.023,21.392,20.767,19.752,19.93,18.407,19.961,19.908,20.236,17.967,18.731,19.96,18.658,19.912,19.503,18.798,18.358,1
18.371,18.904,18.502,17.437,20.398,19.523,18.729,19.797,18.155,19.876,19.645,19.974,17.499,17.816,19.299,18.211,19.228,18.502,18.364,17.873,0
17.379,18.078,17.391,16.769,19.581,18.628,17.954,18.249,16.014,18.491,18.76,18.987,17.096,16.995,18.291,17.06,17.837,18.082,17.829,16.693,1
16.821,17.171,17.108,16.371,19.363,18.296,17.807,17.888,16.716,17.461,17.958,18.298,15.991,16.576,18.125,17.097,17.579,17.198,16.671,16.451,0
15.719,16.201,15.57,15.289,18.169,17.501,16.445,16.625,14.957,16.58,16.588,17.059,15.08,16.463,16.843,15.862,16.324,16.156,15.92,15.155,1
18.604,18.987,18.407,17.566,20.806,19.753,18.876,19.303,17.286,19.842,19.63,19.715,17.613,18.196,18.824,18.265,18.997,18.616,18.691,17.168,0
15.522,16.196,16.1,15.216,17.624,17.063,16.025,16.757,15.272,16.845,17.064,17.08,14.78,15.214,16.936,15.419,16.259,15.809,15.934,15.546,1
13.495,13.73,13.609,13.087,15.406,14.353,13.836,14.272,12.71,14.359,14.551,14.563,12.88,13.487,14.162,13.521,13.815,13.916,13.539,12.858,1
16.68,17.374,17.35,16.308,19.039,18.21,17.783,18.121,16.436,17.847,17.726,18.386,16.065,16.379,17.859,16.847,17.658,16.632,16.894,16.626,0
18.631,19.109,18.4,17.795,21.152,19.951,19.02,19.269,17.208,20.078,19.385,19.978,18.091,18.278,19.321,18.582,19.242,19.601,18.909,17.41,1
17.454,17.916,16.795,16.577,19.992,19.077,18.557,17.948,16.716,17.838,18.53,18.289,16.234,17.837,17.985,17.312,17.903,17.124,17.351,16.572,1
14.992,15.218,15.019,14.561,16.99,16.076,15.438,15.882,14.252,15.842,15.777,16.078,14.203,15.044,15.633,15.171,15.74,15.403,14.841,14.182,1
16.883,17.301,17.409,15.922,19.044,17.898,17.334,17.952,16.12,17.731,18.155,18.086,15.658,16.334,17.687,16.672,17.216,16.684,17.043,16.51,0
14.602,14.823,14.778,13.784,16.467,15.863,15.519,15.427,14.13,15.565,15.894,15.492,13.704,14.549,15.277,14.596,15.271,14.872,14.658,14.009,0
17.907,18.325,17.778,17.342,20.422,19.521,18.805,19.202,17.552,19.117,19.218,19.232,16.908,18.452,18.903,18.119,18.909,18.116,17.855,17.287,1
20.427,21.06,20.328,19.499,23.063,22.118,20.804,21.459,18.723,21.618,21.755,21.973,19.438,20.271,21.27,20.083,20.735,20.723,20.653,19.623,0
16.057,16.371,16.264,15.521,18.323,17.341,16.596,16.875,15.291,17.117,17.193,17.395,15.383,15.98,16.812,15.953,16.909,16.723,16.2,15.555,1
18.079,18.425,17.758,17.276,20.613,19.536,18.875,19.341,17.463,18.943,19.32,19.183,17.451,18.114,18.801,17.975,18.94,18.473,18.091,17.369,1
14.317,14.785,14.327,13.751,16.132,15.634,15.237,15.542,13.903,15.3,15.407,15.574,13.502,14.271,15.067,14.545,15.156,14.658,14.184,13.779,0
16.65,17.196,16.326,16.104,19.154,18.703,17.779,17.593,16.418,17.538,17.803,17.78,15.884,17.104,17.784,16.785,17.869,16.972,16.533,16.419,1
20.823,21.256,20.903,19.822,23.911,22.653,21.655,22.379,19.566,22.296,22.266,22.397,19.541,21.369,22.004,21.253,21.634,21.527,20.676,20.073,1
19.697,20.15,19.586,19.089,22.154,21.43,20.264,20.972,19.79,20.591,21.079,21.128,18.442,19.873,20.991,19.919,20.648,19.702,19.212,19.18,0
16.835,17.182,16.47,16.203,18.766,18.131,17.325,17.516,16.877,17.869,17.794,17.932,15.768,16.692,17.8,16.841,18.114,16.88,16.29,16.282,0
17.103,17.387,16.616,16.599,19.219,18.887,17.864,17.785,15.867,17.922,17.905,18.419,16.207,17.286,17.552,17.048,17.638,17.123,16.87,16.042,0
15.286,15.773,15.208,14.688,17.118,16.75,16.122,16.515,15.216,16.531,16.269,16.736,14.485,15.255,16.199,15.569,16.46,15.807,14.978,14.617,1
15.027,15.39,15.352,14.552,17.117,16.166,15.535,15.905,14.367,16.183,16.437,16.487,14.738,14.425,15.815,14.676,15.498,15.825,15.433,14.813,1
17.619,17.845,18.075,16.799,19.571,18.493,18.061,18.32,16.851,18.425,18.568,18.999,16.623,16.711,18.227,17.279,18.326,17.091,17.803,17.053,0
17.487,17.909,17.152,16.622,19.545,18.696,17.802,18.132,16.005,18.306,18.577,18.988,16.832,16.606,18.256,17.237,17.81,18.147,17.793,16.634,1
17.793,18.231,17.597,17.291,19.983,19.349,18.206,19.113,17.552,18.886,18.81,19.172,16.478,17.778,18.83,18.122,18.806,18.004,17.436,17.101,1
16.7,17.347,17.002,16.182,18.468,18.13,17.204,18.119,16.664,18.136,17.785,18.133,15.62,16.316,17.72,16.903,17.679,16.48,16.697,16.369,0
16.106,16.252,15.89,15.618,18.253,17.244,16.468,17.063,15.346,16.777,16.704,17.208,15.135,16.348,16.676,16.404,16.952,16.66,15.633,15.205,0
17.634,18.233,17.542,16.844,19.505,18.974,18.382,19.129,17.822,18.769,18.942,19.288,16.412,17.19,19.021,18.077,18.302,17.496,17.413,17.411,0
12.909,13.272,12.993,12.4,14.604,14.023,13.495,13.722,12.373,13.806,13.897,14.062,12.329,12.86,13.685,12.915,13.456,13.331,13.091,12.366,0
13.314,13.756,13.521,13.041,15.24,14.153,13.85,14.117,12.621,14.078,14.474,14.56,12.702,13.433,14.249,13.536,13.646,13.758,13.537,12.732,0
17.61,18.252,18.023,16.992,19.893,19.341,18.652,18.944,17.56,18.628,19.045,19.222,16.488,17.365,18.917,17.745,18.728,17.477,17.658,17.377,0
16.115,16.232,16.329,15.728,18.38,17.109,16.361,16.906,15.169,16.681,16.896,17.368,15.126,16.296,16.713,16.301,16.794,16.61,16.081,15.472,0
18.517,18.929,17.933,17.848,20.751,19.84,19.437,19.442,18.036,19.255,19.619,19.586,17.12,18.631,19.236,18.778,19.131,18.648,17.95,17.43,1
16.369,16.833,15.847,15.88,18.534,17.921,17.321,16.968,15.83,16.988,17.462,17.514,15.322,16.649,17.225,16.285,16.851,16.572,16.123,15.519,1
14.379,14.762,14.598,13.728,16.362,15.449,14.915,15.214,13.725,15.341,15.568,15.763,14.01,13.987,15.218,13.958,14.897,14.843,14.642,14.122,0
18.404,18.777,18.569,17.662,21.158,19.688,18.968,19.623,17.311,19.738,19.533,19.951,17.338,18.852,19.407,18.993,19.184,19.195,18.417,17.37,1
18.614,18.837,18.382,17.229,20.792,19.517,18.854,19.648,17.501,19.297,19.705,20.308,17.768,17.887,19.593,18.385,18.749,19.312,18.161,18.088,0
15.861,16.186,16.134,15.42,17.95,16.958,16.534,16.803,15.327,16.506,17.388,16.926,14.73,15.592,16.838,15.846,16.444,15.828,15.915,15.221,0
17.236,17.841,17.224,16.597,19.352,18.676,18.158,18.446,17.291,18.57,18.871,18.734,16.272,17.093,18.681,17.639,18.177,17.258,17.473,16.728,0
19.027,19.59,18.743,18.351,21.371,21.077,20.195,20.381,18.55,20.674,20.069,20.531,17.667,19.069,20.092,19.009,19.647,19.253,18.7,18.164,1
18.23,18.452,17.835,17.442,20.487,19.261,18.402,18.573,16.538,18.967,18.84,19.394,17.552,18.166,18.871,18.068,18.298,18.618,18.271,17.384,0
18.438,19.284,18.153,18.113,20.821,19.966,19.374,19.834,17.252,19.794,19.893,20.0,17.781,18.589,19.117,18.947,18.787,18.888,18.603,17.171,0
18.666,19.193,18.509,18.202,21.472,20.661,19.812,20.212,18.452,19.815,20.033,20.113,17.744,19.329,19.962,19.425,20.099,19.309,18.564,18.489,1
19.715,20.185,19.821,18.619,23.016,21.606,20.518,21.213,18.508,21.431,21.176,21.248,19.037,20.128,21.062,20.272,20.607,20.848,20.01,19.192,1
20.243,20.673,20.041,19.083,22.373,21.549,20.72,20.861,18.694,20.896,21.158,21.68,18.738,19.576,20.632,19.578,20.627,19.795,19.985,18.949,0
16.119,16.185,15.908,15.409,18.361,17.127,16.407,17.049,15.18,16.748,16.885,17.2,14.944,16.098,16.709,16.339,16.721,16.687,15.499,15.189,0
13.669,14.319,14.055,13.509,15.494,15.054,14.32,14.581,13.072,14.667,14.751,14.821,12.945,13.477,14.591,13.555,14.219,13.6,14.083,13.524,0
20.918,21.148,20.907,19.597,23.38,22.766,21.703,22.098,20.012,21.64,21.874,22.686,19.559,20.494,21.969,20.849,22.093,20.824,20.238,20.377,0
14.825,15.265,15.119,14.241,16.877,16.003,15.33,15.677,14.163,15.904,16.101,16.214,14.315,14.4,15.74,14.368,15.354,15.16,15.238,14.619,1
17.724,18.182,17.382,17.133,19.959,18.603,18.152,18.247,15.924,18.594,18.647,18.744,16.836,17.295,18.408,17.78,17.608,18.459,17.888,16.605,0
17.254,17.785,17.303,16.76,19.308,18.776,17.982,18.188,17.054,18.354,18.298,18.575,16.096,17.081,18.137,17.216,18.537,17.057,17.073,16.978,1
14.31,14.827,14.234,13.84,16.361,15.724,15.321,15.489,13.829,15.08,15.408,15.63,13.553,14.455,15.169,14.685,15.061,15.001,14.2,13.65,0
14.79,15.42,14.971,14.556,16.727,15.814,15.384,15.652,14.114,15.726,16.011,16.035,14.385,14.496,15.594,14.345,15.289,15.037,15.252,14.454,1
15.968,16.475,16.211,15.569,18.019,17.423,16.376,16.936,15.163,16.979,17.293,17.437,15.328,15.537,16.866,15.61,16.362,16.099,16.176,15.723,1
16.733,17.202,16.68,15.896,18.621,18.149,17.431,18.29,16.538,17.885,18.314,18.058,15.43,16.376,17.945,17.072,17.421,16.767,16.411,16.624,0
18.11,18.382,18.659,17.007,20.268,19.074,18.521,19.006,17.3,19.106,19.209,19.714,17.317,17.386,18.837,17.775,18.805,18.315,18.301,17.627,0
16.596,16.626,16.031,16.005,19.267,17.701,16.782,17.227,15.522,16.924,17.479,17.74,15.921,16.701,17.364,16.369,17.078,17.573,16.207,15.815,0
15.92,16.404,16.177,15.186,17.846,17.132,16.438,16.988,15.381,16.785,16.876,17.315,15.487,15.445,17.001,15.794,16.35,16.276,15.974,15.556,0
14.517,14.878,14.563,14.12,16.65,15.512,14.872,15.234,13.717,15.169,15.642,15.609,14.005,14.593,15.297,14.534,14.774,15.107,14.64,14.054,1
